CO_ESCOLA;NO_ESCOLA;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA;LOCALIZACAO;FONTE_IDENTIFICACAO;QTD_REGISTROS;QTD_PARTICIPANTES_CN;MEDIA_CN;QTD_PARTICIPANTES_CH;MEDIA_CH;QTD_PARTICIPANTES_LC;MEDIA_LC;QTD_PARTICIPANTES_MT;MEDIA_MT;QTD_PRESENTES_REDACAO;QTD_REDACOES_SEM_PROBLEMAS;PERCENTUAL_REDACOES_SEM_PROBLEMAS;MEDIA_REDACAO_GERAL;MEDIA_REDACAO_SEM_PROBLEMAS;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_LIXO_SERVICO_COLETA;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_INTERNET;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_BANDA_LARGA;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_BANHEIRO_PNE;IN_SALA_ATENDIMENTO_ESPECIAL;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_PISOS_TATEIS;IN_ACESSIBILIDADE_SINALIZACAO;IN_ACESSIBILIDADE_INEXISTENTE;QT_SALAS_UTILIZADAS;QT_SALAS_UTILIZA_CLIMATIZADAS;QT_SALAS_UTILIZADAS_ACESSIVEIS;TEM_BIBLIOTECA_OU_SALA_LEITURA;QTD_SERVICOS_BASICOS;PERCENTUAL_SERVICOS_BASICOS;QTD_ESPACOS_ESCOLARES;PERCENTUAL_ESPACOS_ESCOLARES;QTD_INFORMACOES_CONECTIVIDADE;QTD_RECURSOS_CONECTIVIDADE;PERCENTUAL_RECURSOS_CONECTIVIDADE;TOTAL_DISPOSITIVOS_ALUNOS;QTD_RECURSOS_ACESSIBILIDADE;PERCENTUAL_RECURSOS_ACESSIBILIDADE;PERCENTUAL_SALAS_CLIMATIZADAS;PERCENTUAL_SALAS_ACESSIVEIS
21197105;IFMA - CAMPUS SAO RAIMUNDO DAS MANGABEIRAS;2111607;São Raimundo das Mangabeiras;1.0;2.0;CENSO_ESCOLAR_2025;66;59;468.82;60;461.59;60;492.53;59;492.88;60;60;100.0;611.0;611.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;100.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;100.0;4.0;80.0;100.0;100.0
21198152;CENTRO DE ENSINO DR JOAO LULA;2112209;Timon;2.0;1.0;CENSO_ESCOLAR_2025;187;134;443.99;138;452.21;138;470.11;134;429.08;138;116;84.06;445.51;530.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;21.0;21.0;21.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;2.0;3.0;60.0;100.0;100.0
21198199;CENTRO DE ENSINO SENADOR CLODOMIR MILLET;2112209;Timon;2.0;1.0;CENSO_ESCOLAR_2025;76;60;469.51;61;476.19;61;506.51;60;458.72;61;57;93.44;618.69;662.11;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;7.0;7.0;7.0;1.0;4.0;100.0;4.0;80.0;4;2.0;50.0;2.0;3.0;60.0;100.0;100.0
21198247;CENTRO DE ENSINO ALFREDO DUAILIBE;2108058;Paulino Neves;2.0;1.0;CENSO_ESCOLAR_2025;87;64;450.3;68;465.94;68;481.85;64;449.47;68;66;97.06;556.47;573.33;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;3.0;75.0;1.0;20.0;4;3.0;75.0;2.0;3.0;60.0;0.0;100.0
21198729;CENTRO DE ENSINO JOAO TEIXEIRA SOUSA;2105658;Junco do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;41;31;454.47;31;466.21;31;466.46;31;417.16;31;29;93.55;496.13;530.34;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;3.0;75.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;100.0;0.0
21198934;CENTRO EDUCA MAIS JOSE FURTADO BEZERRA;2106755;Miranda do Norte;2.0;1.0;CENSO_ESCOLAR_2025;161;114;444.19;117;454.53;117;474.31;114;431.82;117;83;70.94;383.08;540.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;10.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;14.0;8.0;6.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;10.0;3.0;60.0;57.14;42.86
21199020;CENTRO EDUCA MAIS TANCREDO DE ALMEIDA NEVES;2109304;Presidente Vargas;2.0;1.0;CENSO_ESCOLAR_2025;95;62;433.35;65;457.21;65;459.65;62;420.66;65;55;84.62;499.38;590.18;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;10.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;9.0;1.0;2.0;50.0;2.0;40.0;4;4.0;100.0;12.0;3.0;60.0;100.0;100.0
21199108;IFMA - CAMPUS BARRA DO CORDA;2101608;Barra do Corda;1.0;1.0;CENSO_ESCOLAR_2025;133;125;502.22;128;515.67;128;527.97;125;538.41;128;120;93.75;698.44;745.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;85.0;7.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;15.0;15.0;15.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;92.0;4.0;80.0;100.0;100.0
21199302;IFMA - CAMPUS PINHEIRO;2108603;Pinheiro;1.0;1.0;CENSO_ESCOLAR_2025;173;165;487.76;166;502.32;166;518.85;165;473.66;166;162;97.59;682.89;699.75;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;61.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;61.0;3.0;60.0;100.0;100.0
21199310;IFMA - CAMPUS CAXIAS;2103000;Caxias;1.0;2.0;CENSO_ESCOLAR_2025;138;133;503.97;134;512.14;134;534.11;133;528.78;134;127;94.78;648.96;684.72;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;80.0;3.0;11.0;1.0;1.0;1.0;1.0;0.0;0.0;15.0;15.0;15.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;94.0;4.0;80.0;100.0;100.0
21199365;CENTRO DE ENSINO FORTUNATO MOREIRA NETO;2109007;Porto Franco;2.0;1.0;CENSO_ESCOLAR_2025;197;150;460.3;157;470.91;157;486.33;150;461.37;157;151;96.18;544.08;565.7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;2.0;9.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;3.0;2.0;40.0;22.22;100.0
21199383;CENTRO EDUCA MAIS PROFESSORA MARIA PINHEIRO DE SOUSA;2110856;São Francisco do Brejão;2.0;1.0;CENSO_ESCOLAR_2025;43;31;471.47;33;469.33;33;493.46;31;461.92;33;26;78.79;459.39;583.08;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;1.0;25.0;2.0;2.0;40.0;100.0;100.0
21199393;CENTRO DE ENSINO HENRIQUE DE LA ROQUE;2111532;São Pedro da Água Branca;2.0;1.0;CENSO_ESCOLAR_2025;92;56;436.68;60;459.97;60;473.02;56;448.66;60;53;88.33;465.33;526.79;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;3.0;75.0;0.0;1.0;20.0;100.0;100.0
21199407;CENTRO DE ENSINO DE EDUCACAO DE JOVENS E ADULTOS II;2105302;Imperatriz;2.0;1.0;CENSO_ESCOLAR_2025;20;13;488.91;13;478.55;13;483.25;13;445.69;13;10;76.92;370.77;482.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;7.0;1.0;4.0;100.0;1.0;20.0;4;4.0;100.0;2.0;2.0;40.0;0.0;100.0
21199582;IFMA - CAMPUS SAO LUIS MONTE CASTELO;2111300;São Luís;1.0;1.0;CENSO_ESCOLAR_2025;335;315;529.32;317;544.11;317;561.03;315;592.29;317;308;97.16;701.39;721.88;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;168.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;53.0;53.0;53.0;1.0;4.0;100.0;5.0;100.0;4;4.0;100.0;168.0;3.0;60.0;100.0;100.0
21205183;CENTRO DE ENSINO ANTONIO SIRLEY DE ARRUDA LIMA;2104099;Formosa da Serra Negra;2.0;1.0;CENSO_ESCOLAR_2025;140;121;453.43;124;458.89;124;463.56;121;436.75;124;111;89.52;550.48;614.95;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;7.0;9.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;5.0;3.0;60.0;77.78;100.0
21206341;IFMA - CAMPUS CODO;2103307;Codó;1.0;2.0;CENSO_ESCOLAR_2025;128;118;494.61;119;508.26;119;532.34;118;498.92;119;117;98.32;645.38;656.41;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;44.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;24.0;24.0;0.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;44.0;4.0;80.0;100.0;0.0
21207895;COLEGIO MILITAR TIRADENTES V -TIMON;2112209;Timon;2.0;1.0;CENSO_ESCOLAR_2025;169;167;543.86;167;559.31;167;566.58;167;604.87;167;167;100.0;771.26;771.26;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;9.0;0.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;6.0;3.0;60.0;100.0;0.0
21209669;CENTRO DE ENSINO DIOLINDO DE PAULA RIBEIRO;2107258;Nova Colinas;2.0;1.0;CENSO_ESCOLAR_2025;65;50;443.79;52;456.44;52;463.38;50;460.0;52;47;90.38;502.31;555.74;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;4.0;2.0;40.0;100.0;100.0
21213593;CENTRO EDUCA MAIS PROFESSOR IGNACIO RANGEL;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;27;20;465.32;21;485.12;21;507.25;20;444.83;21;18;85.71;495.24;577.78;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;2.0;2.0;40.0;100.0;100.0
21213640;CENTRO EDUCA MAIS DORILENE SILVA CASTRO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;78;50;438.96;54;467.43;54;479.71;50;430.33;54;46;85.19;464.07;544.78;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;18.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;4.0;80.0;4;3.0;75.0;20.0;4.0;80.0;100.0;100.0
21219460;CENTRO DE ENSINO DE EDUCACAO DE JOVENS E ADULTOS;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;28;17;488.27;18;500.21;18;521.53;17;381.53;18;16;88.89;437.78;492.5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;4.0;100.0;1.0;20.0;4;2.0;50.0;0.0;0.0;0.0;0.0;0.0
21219478;CENTRO EDUCA MAIS PROFESSORA MARIA CASIMIRO SOARES;2101202;Bacabal;2.0;1.0;CENSO_ESCOLAR_2025;212;152;447.39;157;457.58;157;478.13;152;437.27;157;130;82.8;478.22;577.54;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;2.0;2.0;40.0;100.0;100.0
21219516;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECONOLOGIA DO MARANHAO - IEMA PLENO ACAILANDIA;2100055;Açailândia;2.0;1.0;CENSO_ESCOLAR_2025;89;68;475.42;70;487.37;70;506.04;68;465.84;70;65;92.86;579.71;624.31;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;14.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;12.0;12.0;12.0;1.0;3.0;75.0;5.0;100.0;4;4.0;100.0;17.0;4.0;80.0;100.0;100.0
21221111;CENTRO EDUCA MAIS DESEMBARGADOR EMESIO ARAUJO;2101731;Belágua;2.0;1.0;CENSO_ESCOLAR_2025;89;56;446.93;59;439.73;59;462.05;56;420.6;59;56;94.92;589.83;621.43;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;2.0;40.0;4;1.0;25.0;18.0;1.0;20.0;100.0;0.0
21225630;CENTRO DE ENSINO VINICIUS DE MORAES;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;68;55;451.39;58;457.4;58;486.05;55;438.34;58;50;86.21;470.69;546.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;0.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;3.0;1.0;20.0;100.0;0.0
21225672;CENTRO DE ENSINO FERNANDO PERDIGAO;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;57;50;441.69;51;442.33;51;485.74;50;435.26;51;46;90.2;523.14;580.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;13.0;0.0;1.0;4.0;100.0;4.0;80.0;4;4.0;100.0;8.0;0.0;0.0;100.0;0.0
21228302;CENTRO DE ENSINO DARCY RIBEIRO;2100055;Açailândia;2.0;2.0;CENSO_ESCOLAR_2025;49;25;442.51;28;446.57;28;469.58;25;439.98;28;23;82.14;402.86;490.43;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;12.0;12.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;5.0;2.0;40.0;100.0;100.0
21228353;CENTRO EDUCA MAIS DAYSE GALVAO DE SOUSA;2111300;São Luís;2.0;1.0;CENSO_ESCOLAR_2025;96;88;476.67;92;481.88;92;512.51;88;459.0;92;83;90.22;538.48;596.87;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;18.0;18.0;18.0;1.0;3.0;75.0;4.0;80.0;4;4.0;100.0;22.0;4.0;80.0;100.0;100.0
21231559;CENTRO EDUCA MAIS JOSUE MONTELLO;2112852;Vila Nova dos Martírios;2.0;1.0;CENSO_ESCOLAR_2025;89;58;460.41;60;467.27;60;482.94;58;427.3;60;52;86.67;468.0;540.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;10.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;14.0;2.0;40.0;100.0;100.0
21234400;CENTRO EDUCA MAIS PADRE FABIO BERTAGNOLLI;2101400;Balsas;2.0;1.0;CENSO_ESCOLAR_2025;90;67;447.04;70;467.5;70;490.3;67;447.45;70;63;90.0;569.14;632.38;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;14.0;14.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;6.0;2.0;40.0;100.0;100.0
21240744;CENTRO DE ENSINO PROFESSORA MARIA HELENA ROCHA;2111300;São Luís;2.0;2.0;CENSO_ESCOLAR_2025;20;11;448.35;13;431.15;13;485.95;11;442.72;13;12;92.31;461.54;500.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.0;1.0;3.0;75.0;1.0;20.0;4;1.0;25.0;1.0;1.0;20.0;100.0;0.0
21241228;CENTRO EDUCA MAIS MARIA DE JESUS GOMES PADILHA;2102408;Cajapió;2.0;2.0;CENSO_ESCOLAR_2025;36;34;408.3;33;432.08;33;440.7;34;396.22;33;28;84.85;407.88;480.71;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;2.0;50.0;2.0;40.0;4;2.0;50.0;1.0;1.0;20.0;0.0;0.0
21241309;CENTRO DE ENSINO NEUSA DE CARVALHO BASTOS - ANEXO I - SAO JOAO DOS CRENTES;2109908;Santa Inês;2.0;2.0;CENSO_ESCOLAR_2025;38;26;465.33;27;465.54;27;480.2;26;486.76;27;25;92.59;548.15;592.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;3.0;0.0;1.0;2.0;50.0;2.0;40.0;4;2.0;50.0;0.0;0.0;0.0;27.27;0.0
21241430;CENTRO DE ENSINO QUINCIO PINTO MUNIZ - ANEXO I - GAMELEIRA;2102507;Cajari;2.0;2.0;CENSO_ESCOLAR_2025;22;5;396.58;8;403.22;8;398.91;5;383.1;8;4;50.0;225.0;450.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;6.0;0.0;0.0;2.0;50.0;1.0;20.0;3;0.0;0.0;0.0;0.0;0.0;100.0;0.0
21241996;CENTRO DE ENSINO DEPUTADO ALEXANDRE COSTA;2106672;Milagres do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;38;27;410.31;29;416.42;29;420.88;27;408.76;29;16;55.17;270.34;490.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;4.0;100.0;0.0;0.0;4;3.0;75.0;2.0;4.0;80.0;11.11;0.0
21242062;CENTRO DE ENSINO RUI BARBOSA - ANEXO I - FRANCO MARINHO;2102150;Brejo de Areia;2.0;1.0;CENSO_ESCOLAR_2025;23;18;458.76;17;432.83;17;473.89;18;440.72;17;14;82.35;518.82;630.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;8.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;0.0;72.73
21242151;CENTRO DE ENSINO PROFESSOR NEWTON NEVES - ANEXO II - ENTRONCAMENTO;2105401;Itapecuru Mirim;2.0;2.0;CENSO_ESCOLAR_2025;31;18;445.45;22;451.21;22;446.25;18;396.49;22;16;72.73;339.09;466.25;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;3.0;75.0;3.0;60.0;4;3.0;75.0;2.0;3.0;60.0;16.67;16.67
21242275;CENTRO DE ENSINO DELFINO AGUIAR DE AZEVEDO - ANEXO I - VAO DO MARCO;2111052;São João do Paraíso;2.0;2.0;CENSO_ESCOLAR_2025;18;16;425.98;16;432.71;16;461.34;16;402.75;16;12;75.0;396.25;528.33;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;3.0;75.0;0.0;0.0;4;4.0;100.0;1.0;0.0;0.0;0.0;0.0
21242330;CENTRO DE ENSINO RUI BARBOSA - ANEXO III - CESAR BANDEIRA;2106359;Marajá do Sena;2.0;1.0;CENSO_ESCOLAR_2025;21;15;448.31;15;439.78;15;475.73;15;455.61;15;14;93.33;424.0;454.29;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;3.0;75.0;0.0;0.0;3;0.0;0.0;0.0;2.0;40.0;0.0;0.0
21242615;CENTRO DE ENSINO PROFESSOR NEWTON NEVES - ANEXO III - LEITE;2105401;Itapecuru Mirim;2.0;2.0;CENSO_ESCOLAR_2025;38;11;455.35;12;426.77;12;443.21;11;437.97;12;8;66.67;365.0;547.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;75.0;1.0;20.0;4;2.0;50.0;2.0;4.0;80.0;0.0;0.0
21242925;CENTRO DE ENSINO PROFESSORA MARIETA SA;2111953;Sucupira do Riachão;2.0;1.0;CENSO_ESCOLAR_2025;56;48;444.1;48;446.25;48;482.43;48;440.2;48;41;85.42;463.33;542.44;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;2.0;50.0;2.0;40.0;4;2.0;50.0;4.0;1.0;20.0;0.0;0.0
21242941;CENTRO EDUCA MAIS FREI JOAO RODRIGUES MOREIRA;2105963;Lagoa Grande do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;109;66;439.15;72;451.45;72;467.14;66;425.13;72;61;84.72;440.28;519.67;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;4;3.0;75.0;0.0;3.0;60.0;100.0;100.0
21242968;CENTRO DE ENSINO PROFESSORA GRACILDE LIMA;2111672;São Roberto;2.0;1.0;CENSO_ESCOLAR_2025;62;44;447.12;45;458.94;45;464.38;44;434.65;45;41;91.11;488.89;536.59;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;4.0;6.0;1.0;3.0;75.0;2.0;40.0;4;4.0;100.0;1.0;2.0;40.0;66.67;100.0
21243000;CENTRO DE ENSINO GOVERNADOR JACKSON LAGO;2111631;São Raimundo do Doca Bezerra;2.0;1.0;CENSO_ESCOLAR_2025;45;31;464.15;30;476.57;30;487.76;31;440.17;30;19;63.33;378.0;596.84;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;2.0;1.0;20.0;33.33;0.0
21243280;CENTRO EDUCA MAIS MONSENHOR LUIS ALVES MADUREIRA;2101251;Bacabeira;2.0;2.0;CENSO_ESCOLAR_2025;27;11;417.88;11;427.39;11;421.77;11;396.75;11;6;54.55;250.91;460.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;5.0;100.0;4;2.0;50.0;10.0;3.0;60.0;100.0;0.0
21243344;CENTRO DE ENSINO DR JACKSON LAGO;2109270;Presidente Sarney;2.0;1.0;CENSO_ESCOLAR_2025;117;72;443.38;75;456.35;75;470.21;72;426.45;75;67;89.33;466.67;522.39;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;10.0;6.0;6.0;1.0;2.0;50.0;1.0;20.0;4;2.0;50.0;0.0;2.0;40.0;60.0;60.0
21243409;CENTRO DE ENSINO LUCILIA MOREIRA;2108603;Pinheiro;2.0;2.0;CENSO_ESCOLAR_2025;90;64;433.5;69;423.43;69;458.6;64;413.04;69;63;91.3;442.32;484.44;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;0.0;1.0;3.0;75.0;1.0;20.0;4;4.0;100.0;8.0;2.0;40.0;100.0;0.0
